Search Keyword,Cycle,Expected Table,Expected Column,Found,Candidate Rank,Matched Variable,Matched Table,Similarity Score
glycohemoglobin a1c (hba1c) level (%),2017-2018,nhanes.ghb_j,glycohemoglobin,True,1,glycohemoglobin (%),nhanes.ghb_j,0.82490087
glycohemoglobin a1c (hba1c) level (%),2013-2014,nhanes.ghb_h,glycohemoglobin,True,1,glycohemoglobin (%),nhanes.ghb_h,0.82490087
glycohemoglobin a1c (hba1c) level (%),2001-2002,nhanes.l10_b,glycohemoglobin,True,1,glycohemoglobin (%),nhanes.l10_b,0.82490087
glycohemoglobin a1c (hba1c) level (%),2003-2004,nhanes.l10_c,glycohemoglobin,True,1,glycohemoglobin (%),nhanes.l10_c,0.82490087
glycohemoglobin a1c (hba1c) level (%),2007-2008,nhanes.ghb_e,glycohemoglobin,True,1,glycohemoglobin (%),nhanes.ghb_e,0.82490087
glycohemoglobin a1c (hba1c) level (%),2009-2010,nhanes.ghb_f,glycohemoglobin,True,1,glycohemoglobin (%),nhanes.ghb_f,0.82490087
glycohemoglobin a1c (hba1c) level (%),2015-2016,nhanes.ghb_i,glycohemoglobin,True,1,glycohemoglobin (%),nhanes.ghb_i,0.82490087
glycohemoglobin a1c (hba1c) level (%),1999-2000,nhanes.lab10,glycohemoglobin,True,1,glycohemoglobin (%),nhanes.lab10,0.82490087
fasting plasma glucose level (mg/dl),2005-2006,nhanes.glu_d,fasting_glucose_mg_dl,True,1,fasting glucose (mg/dl),nhanes.glu_d,0.9068561
fasting plasma glucose level (mg/dl),2011-2012,nhanes.glu_g,fasting_glucose_mg_dl,True,1,fasting glucose (mg/dl),nhanes.glu_g,0.9068561
fasting plasma glucose level (mg/dl),2017-2018,nhanes.glu_j,fasting_glucose_mg_dl,True,1,fasting glucose (mg/dl),nhanes.glu_j,0.9068561
fasting plasma glucose level (mg/dl),2013-2014,nhanes.glu_h,fasting_glucose_mg_dl,True,1,fasting glucose (mg/dl),nhanes.glu_h,0.9068561
fasting plasma glucose level (mg/dl),2001-2002,nhanes.l10am_b,fasting_glucose_mg_dl,True,1,fasting glucose (mg/dl),nhanes.l10am_b,0.9068561
fasting plasma glucose level (mg/dl),2003-2004,nhanes.l10am_c,fasting_glucose_mg_dl,True,1,fasting glucose (mg/dl),nhanes.l10am_c,0.9068561
fasting plasma glucose level (mg/dl),2007-2008,nhanes.glu_e,fasting_glucose_mg_dl,True,1,fasting glucose (mg/dl),nhanes.glu_e,0.9068561
fasting plasma glucose level (mg/dl),2009-2010,nhanes.glu_f,fasting_glucose_mg_dl,True,1,fasting glucose (mg/dl),nhanes.glu_f,0.9068561
fasting plasma glucose level (mg/dl),2015-2016,nhanes.glu_i,fasting_glucose_mg_dl,True,1,fasting glucose (mg/dl),nhanes.glu_i,0.9068561
fasting plasma glucose level (mg/dl),1999-2000,nhanes.lab10am,fasting_glucose_mg_dl,True,1,fasting glucose (mg/dl),nhanes.lab10am,0.9068561
pregnancy exam,2005-2006,nhanes.demo_d,pregnancy_status_at_exam,True,1,pregnancy status at exam,nhanes.demo_d,0.8603668
pregnancy exam,2011-2012,nhanes.demo_g,pregnancy_status_at_exam,True,1,pregnancy status at exam,nhanes.demo_g,0.8603668
pregnancy exam,2017-2018,nhanes.demo_j,pregnancy_status_at_exam,True,1,pregnancy status at exam,nhanes.demo_j,0.8603668
pregnancy exam,2013-2014,nhanes.demo_h,pregnancy_status_at_exam,True,1,pregnancy status at exam,nhanes.demo_h,0.8603668
pregnancy exam,2001-2002,nhanes.demo_b,pregnancy_status_at_exam,True,1,pregnancy status at exam,nhanes.demo_b,0.8603668
pregnancy exam,2003-2004,nhanes.demo_c,pregnancy_status_at_exam,True,1,pregnancy status at exam,nhanes.demo_c,0.8603668
pregnancy exam,2007-2008,nhanes.demo_e,pregnancy_status_at_exam,True,1,pregnancy status at exam,nhanes.demo_e,0.8603668
pregnancy exam,2009-2010,nhanes.demo_f,pregnancy_status_at_exam,True,1,pregnancy status at exam,nhanes.demo_f,0.8603668
pregnancy exam,2015-2016,nhanes.demo_i,pregnancy_status_at_exam,True,1,pregnancy status at exam,nhanes.demo_i,0.8603668
pregnancy exam,1999-2000,nhanes.demo,pregnancy_status_at_exam,True,1,pregnancy status at exam,nhanes.demo,0.8603668
serum uric acid (mg/dl),2005-2006,nhanes.biopro_d,uric_acid_mg_dl,True,1,uric acid (mg/dl),nhanes.biopro_d,0.88442045
serum uric acid (mg/dl),2011-2012,nhanes.biopro_g,uric_acid_mg_dl,True,1,uric acid (mg/dl),nhanes.biopro_g,0.88442045
serum uric acid (mg/dl),2017-2018,nhanes.biopro_j,uric_acid_mg_dl,True,1,uric acid (mg/dl),nhanes.biopro_j,0.88442045
serum uric acid (mg/dl),2013-2014,nhanes.biopro_h,uric_acid_mg_dl,True,1,uric acid (mg/dl),nhanes.biopro_h,0.88442045
serum uric acid (mg/dl),2001-2002,nhanes.l40_b,uric_acid_mg_dl,True,1,uric acid (mg/dl),nhanes.l40_b,0.88442045
serum uric acid (mg/dl),2003-2004,nhanes.l40_c,uric_acid_mg_dl,True,1,uric acid (mg/dl),nhanes.l40_c,0.88442045
serum uric acid (mg/dl),2007-2008,nhanes.biopro_e,uric_acid_mg_dl,True,1,uric acid (mg/dl),nhanes.biopro_e,0.88442045
serum uric acid (mg/dl),2009-2010,nhanes.biopro_f,uric_acid_mg_dl,True,1,uric acid (mg/dl),nhanes.biopro_f,0.88442045
serum uric acid (mg/dl),2015-2016,nhanes.biopro_i,uric_acid_mg_dl,True,1,uric acid (mg/dl),nhanes.biopro_i,0.88442045
serum uric acid (mg/dl),1999-2000,nhanes.lab18,uric_acid_mg_dl,True,1,uric acid (mg/dl),nhanes.lab18,0.88442045
serum creatinine (mg/dl),2005-2006,nhanes.biopro_d,creatinine_mg_dl,True,1,creatinine (mg/dl),nhanes.biopro_d,0.8873489
serum creatinine (mg/dl),2011-2012,nhanes.biopro_g,creatinine_mg_dl,True,1,creatinine (mg/dl),nhanes.biopro_g,0.8873489
serum creatinine (mg/dl),2017-2018,nhanes.biopro_j,creatinine_mg_dl,True,1,creatinine (mg/dl),nhanes.biopro_j,0.8873489
serum creatinine (mg/dl),2013-2014,nhanes.biopro_h,creatinine_mg_dl,True,1,creatinine (mg/dl),nhanes.biopro_h,0.8873489
serum creatinine (mg/dl),2001-2002,nhanes.l40_b,creatinine_mg_dl,True,1,creatinine (mg/dl),nhanes.l40_b,0.8873489
serum creatinine (mg/dl),2003-2004,nhanes.l40_c,creatinine_mg_dl,True,1,creatinine (mg/dl),nhanes.l40_c,0.8873489
serum creatinine (mg/dl),2007-2008,nhanes.biopro_e,creatinine_mg_dl,True,1,creatinine (mg/dl),nhanes.biopro_e,0.8873489
serum creatinine (mg/dl),2009-2010,nhanes.biopro_f,creatinine_mg_dl,True,1,creatinine (mg/dl),nhanes.biopro_f,0.8873489
serum creatinine (mg/dl),2015-2016,nhanes.biopro_i,creatinine_mg_dl,True,1,creatinine (mg/dl),nhanes.biopro_i,0.8873489
serum creatinine (mg/dl),1999-2000,nhanes.lab18,creatinine_mg_dl,True,1,creatinine (mg/dl),nhanes.lab18,0.8873489
glycohemoglobin (hba1c) (%),2005-2006,nhanes.ghb_d,glycohemoglobin,True,1,glycohemoglobin (%),nhanes.ghb_d,0.9163717
glycohemoglobin (hba1c) (%),2011-2012,nhanes.ghb_g,glycohemoglobin,True,1,glycohemoglobin (%),nhanes.ghb_g,0.9163717
glycohemoglobin (hba1c) (%),2017-2018,nhanes.ghb_j,glycohemoglobin,True,1,glycohemoglobin (%),nhanes.ghb_j,0.9163717
glycohemoglobin (hba1c) (%),2013-2014,nhanes.ghb_h,glycohemoglobin,True,1,glycohemoglobin (%),nhanes.ghb_h,0.9163717
glycohemoglobin (hba1c) (%),2001-2002,nhanes.l10_b,glycohemoglobin,True,1,glycohemoglobin (%),nhanes.l10_b,0.9163717
glycohemoglobin (hba1c) (%),2003-2004,nhanes.l10_c,glycohemoglobin,True,1,glycohemoglobin (%),nhanes.l10_c,0.9163717
glycohemoglobin (hba1c) (%),2007-2008,nhanes.ghb_e,glycohemoglobin,True,1,glycohemoglobin (%),nhanes.ghb_e,0.9163717
glycohemoglobin (hba1c) (%),2009-2010,nhanes.ghb_f,glycohemoglobin,True,1,glycohemoglobin (%),nhanes.ghb_f,0.9163717
glycohemoglobin (hba1c) (%),2015-2016,nhanes.ghb_i,glycohemoglobin,True,1,glycohemoglobin (%),nhanes.ghb_i,0.9163717
glycohemoglobin (hba1c) (%),1999-2000,nhanes.lab10,glycohemoglobin,True,1,glycohemoglobin (%),nhanes.lab10,0.9163717
ever being told they had cancer or a malignancy,2005-2006,nhanes.mcq_d,ever_told_you_had_cancer_or_malignancy,True,1,ever told you had cancer or malignancy,nhanes.mcq_d,0.88462377
ever being told they had cancer or a malignancy,2011-2012,nhanes.mcq_g,ever_told_you_had_cancer_or_malignancy,True,1,ever told you had cancer or malignancy,nhanes.mcq_g,0.8846237
ever being told they had cancer or a malignancy,2017-2018,nhanes.mcq_j,ever_told_you_had_cancer_or_malignancy,True,1,ever told you had cancer or malignancy,nhanes.mcq_j,0.88462377
ever being told they had cancer or a malignancy,2013-2014,nhanes.mcq_h,ever_told_you_had_cancer_or_malignancy,True,1,ever told you had cancer or malignancy,nhanes.mcq_h,0.8846237
ever being told they had cancer or a malignancy,2001-2002,nhanes.mcq_b,ever_told_you_had_cancer_or_malignancy,True,1,ever told you had cancer or malignancy,nhanes.mcq_b,0.8846237
ever being told they had cancer or a malignancy,2003-2004,nhanes.mcq_c,ever_told_you_had_cancer_or_malignancy,True,1,ever told you had cancer or malignancy,nhanes.mcq_c,0.8846237
ever being told they had cancer or a malignancy,2007-2008,nhanes.mcq_e,ever_told_you_had_cancer_or_malignancy,True,1,ever told you had cancer or malignancy,nhanes.mcq_e,0.8846237
ever being told they had cancer or a malignancy,2009-2010,nhanes.mcq_f,ever_told_you_had_cancer_or_malignancy,True,1,ever told you had cancer or malignancy,nhanes.mcq_f,0.8846237
ever being told they had cancer or a malignancy,2015-2016,nhanes.mcq_i,ever_told_you_had_cancer_or_malignancy,True,1,ever told you had cancer or malignancy,nhanes.mcq_i,0.8846237
ever being told they had cancer or a malignancy,1999-2000,nhanes.mcq,ever_told_you_had_cancer_or_malignancy,True,1,ever told you had cancer or malignancy,nhanes.mcq,0.88462377
all-cause mortality,2005-2006,nhanes.mortality_data_d,mortality_status,True,1,mortality_status,nhanes.mortality_data_d,0.48912704
all-cause mortality,2011-2012,nhanes.mortality_data_g,mortality_status,True,1,mortality_status,nhanes.mortality_data_g,0.48912704
all-cause mortality,2017-2018,nhanes.mortality_data_j,mortality_status,True,1,mortality_status,nhanes.mortality_data_j,0.4891271
all-cause mortality,2013-2014,nhanes.mortality_data_h,mortality_status,True,1,mortality_status,nhanes.mortality_data_h,0.48912704
all-cause mortality,2001-2002,nhanes.mortality_data_b,mortality_status,True,1,mortality_status,nhanes.mortality_data_b,0.4891271
all-cause mortality,2003-2004,nhanes.mortality_data_c,mortality_status,True,1,mortality_status,nhanes.mortality_data_c,0.48912704
all-cause mortality,2007-2008,nhanes.mortality_data_e,mortality_status,True,1,mortality_status,nhanes.mortality_data_e,0.4891271
all-cause mortality,2009-2010,nhanes.mortality_data_f,mortality_status,True,1,mortality_status,nhanes.mortality_data_f,0.4891271
all-cause mortality,2015-2016,nhanes.mortality_data_i,mortality_status,True,1,mortality_status,nhanes.mortality_data_i,0.4891271
all-cause mortality,1999-2000,nhanes.mortality_data,mortality_status,True,1,mortality_status,nhanes.mortality_data,0.4891271
months followup examination,2005-2006,nhanes.mortality_data_d,months_followup_examination,True,1,months_followup_examination,nhanes.mortality_data_d,0.9414265
months followup examination,2011-2012,nhanes.mortality_data_g,months_followup_examination,True,1,months_followup_examination,nhanes.mortality_data_g,0.9414265
months followup examination,2017-2018,nhanes.mortality_data_j,months_followup_examination,True,1,months_followup_examination,nhanes.mortality_data_j,0.9414265
months followup examination,2013-2014,nhanes.mortality_data_h,months_followup_examination,True,1,months_followup_examination,nhanes.mortality_data_h,0.9414265
months followup examination,2001-2002,nhanes.mortality_data_b,months_followup_examination,True,1,months_followup_examination,nhanes.mortality_data_b,0.9414265
months followup examination,2003-2004,nhanes.mortality_data_c,months_followup_examination,True,1,months_followup_examination,nhanes.mortality_data_c,0.9414265
months followup examination,2007-2008,nhanes.mortality_data_e,months_followup_examination,True,1,months_followup_examination,nhanes.mortality_data_e,0.9414265
months followup examination,2009-2010,nhanes.mortality_data_f,months_followup_examination,True,1,months_followup_examination,nhanes.mortality_data_f,0.9414265
months followup examination,2015-2016,nhanes.mortality_data_i,months_followup_examination,True,1,months_followup_examination,nhanes.mortality_data_i,0.9414265
months followup examination,1999-2000,nhanes.mortality_data,months_followup_examination,True,1,months_followup_examination,nhanes.mortality_data,0.9414265
gender,2005-2006,nhanes.demo_d,gender,True,2,gender,nhanes.demo_d,1.0
gender,2011-2012,nhanes.demo_g,gender,True,1,gender,nhanes.demo_g,1.0
gender,2017-2018,nhanes.demo_j,gender,True,1,gender,nhanes.demo_j,1.0
gender,2013-2014,nhanes.demo_h,gender,True,1,gender,nhanes.demo_h,1.0
gender,2001-2002,nhanes.demo_b,gender,True,1,gender,nhanes.demo_b,1.0
gender,2003-2004,nhanes.demo_c,gender,True,1,gender,nhanes.demo_c,1.0
gender,2007-2008,nhanes.demo_e,gender,True,1,gender,nhanes.demo_e,1.0
gender,2009-2010,nhanes.demo_f,gender,True,1,gender,nhanes.demo_f,1.0
gender,2015-2016,nhanes.demo_i,gender,True,1,gender,nhanes.demo_i,1.0
gender,1999-2000,nhanes.demo,gender,True,1,gender,nhanes.demo,1.0
race/hispanic origin,2005-2006,nhanes.demo_d,race_hispanic_origin,True,1,race/hispanic origin,nhanes.demo_d,1.0
race/hispanic origin,2011-2012,nhanes.demo_g,race_hispanic_origin,True,1,race/hispanic origin,nhanes.demo_g,1.0
race/hispanic origin,2017-2018,nhanes.demo_j,race_hispanic_origin,True,1,race/hispanic origin,nhanes.demo_j,1.0
race/hispanic origin,2013-2014,nhanes.demo_h,race_hispanic_origin,True,1,race/hispanic origin,nhanes.demo_h,1.0
race/hispanic origin,2001-2002,nhanes.demo_b,race_hispanic_origin,True,1,race/hispanic origin,nhanes.demo_b,1.0
race/hispanic origin,2003-2004,nhanes.demo_c,race_hispanic_origin,True,1,race/hispanic origin,nhanes.demo_c,1.0
race/hispanic origin,2007-2008,nhanes.demo_e,race_hispanic_origin,True,1,race/hispanic origin,nhanes.demo_e,1.0
race/hispanic origin,2009-2010,nhanes.demo_f,race_hispanic_origin,True,1,race/hispanic origin,nhanes.demo_f,1.0
race/hispanic origin,2015-2016,nhanes.demo_i,race_hispanic_origin,True,1,race/hispanic origin,nhanes.demo_i,1.0
race/hispanic origin,1999-2000,nhanes.demo,race_hispanic_origin,True,1,race/hispanic origin,nhanes.demo,1.0
serum uric acid level (mg/dl),2005-2006,nhanes.biopro_d,uric_acid_mg_dl,True,1,uric acid (mg/dl),nhanes.biopro_d,0.832513
serum uric acid level (mg/dl),2011-2012,nhanes.biopro_g,uric_acid_mg_dl,True,1,uric acid (mg/dl),nhanes.biopro_g,0.8325129
serum uric acid level (mg/dl),2017-2018,nhanes.biopro_j,uric_acid_mg_dl,True,1,uric acid (mg/dl),nhanes.biopro_j,0.8325129
serum uric acid level (mg/dl),2013-2014,nhanes.biopro_h,uric_acid_mg_dl,True,1,uric acid (mg/dl),nhanes.biopro_h,0.832513
serum uric acid level (mg/dl),2001-2002,nhanes.l40_b,uric_acid_mg_dl,True,1,uric acid (mg/dl),nhanes.l40_b,0.832513
serum uric acid level (mg/dl),2003-2004,nhanes.l40_c,uric_acid_mg_dl,True,1,uric acid (mg/dl),nhanes.l40_c,0.832513
serum uric acid level (mg/dl),2007-2008,nhanes.biopro_e,uric_acid_mg_dl,True,1,uric acid (mg/dl),nhanes.biopro_e,0.832513
serum uric acid level (mg/dl),2009-2010,nhanes.biopro_f,uric_acid_mg_dl,True,1,uric acid (mg/dl),nhanes.biopro_f,0.8325129
serum uric acid level (mg/dl),2015-2016,nhanes.biopro_i,uric_acid_mg_dl,True,1,uric acid (mg/dl),nhanes.biopro_i,0.8325129
serum uric acid level (mg/dl),1999-2000,nhanes.lab18,uric_acid_mg_dl,True,1,uric acid (mg/dl),nhanes.lab18,0.8325129
